Mix - Cappucino Cocktail,El Paso,Texas,United States,58
Smoked Tongue,Chicago,Illinois,United States,49
"Glass - Wine, Plastic, Clear 5 Oz",Sacramento,California,United States,27
Walkers Special Old Whiskey,Atlanta,Georgia,United States,74
Broom - Push,Tampa,Florida,United States,5
Wine - Jackson Triggs Okonagan,Moreno Valley,California,United States,83
"Syrup - Monin, Swiss Choclate",Savannah,Georgia,United States,80
Vaccum Bag 10x13,Sacramento,California,United States,73
Extract - Raspberry,Amarillo,Texas,United States,28
Maple Syrup,Asheville,North Carolina,United States,99
Rambutan,Modesto,California,United States,78
Cheese - Gouda,Lansing,Michigan,United States,80
Squid - U 5,Washington,District of Columbia,United States,12
Pork - Belly Fresh,Arlington,Virginia,United States,96
Flower - Daisies,Washington,District of Columbia,United States,37
Versatainer Nc - 8288,Hartford,Connecticut,United States,79
"Shrimp - 16 - 20 Cooked, Peeled",Pittsburgh,Pennsylvania,United States,9
Devonshire Cream,Monticello,Minnesota,United States,69
Beer - Camerons Cream Ale,Salt Lake City,Utah,United States,29
"Tortillas - Flour, 8",Juneau,Alaska,United States,29
"Beef - Cooked, Corned",Springfield,Massachusetts,United States,20
Cinnamon - Ground,Roanoke,Virginia,United States,86
Alize Gold Passion,Louisville,Kentucky,United States,63
Cheese - Ricotta,Boise,Idaho,United States,79
Halibut - Steaks,Fresno,California,United States,34
Wine - Segura Viudas Aria Brut,Silver Spring,Maryland,United States,6
Cleaner - Lime Away,Omaha,Nebraska,United States,100
Wine - Wyndham Estate Bin 777,Portsmouth,New Hampshire,United States,66
Kiwi Gold Zespri,Whittier,California,United States,31
Plums - Red,Charleston,West Virginia,United States,96
"Club Soda - Schweppes, 355 Ml",Hayward,California,United States,24
Beer - True North Strong Ale,Fayetteville,North Carolina,United States,53
"Club Soda - Schweppes, 355 Ml",Odessa,Texas,United States,89
Nori Sea Weed - Gold Label,Miami,Florida,United States,8
Corn Kernels - Frozen,Oklahoma City,Oklahoma,United States,76
Corn - Mini,Toledo,Ohio,United States,28
Brandy Apricot,Saint Petersburg,Florida,United States,23
Bread Roll Foccacia,Buffalo,New York,United States,58
"Beef - Roasted, Cooked",Des Moines,Iowa,United States,39
Artichoke - Fresh,Philadelphia,Pennsylvania,United States,96
Ham - Cooked Bayonne Tinned,San Francisco,California,United States,34
Meldea Green Tea Liquor,Spokane,Washington,United States,89
Pecan Raisin - Tarts,Columbia,Missouri,United States,77
Evaporated Milk - Skim,Tyler,Texas,United States,75
French Pastries,Miami,Florida,United States,73
"Gin - Gilbeys London, Dry",Las Vegas,Nevada,United States,88
"Capon - Breast, Double, Wing On",Homestead,Florida,United States,50
"Schnappes - Peach, Walkers",Cleveland,Ohio,United States,73
Caviar - Salmon,Cincinnati,Ohio,United States,100
Wine - Tio Pepe Sherry Fino,San Antonio,Texas,United States,41
Pears - Bosc,Dallas,Texas,United States,47
"Salmon - Atlantic, Fresh, Whole",Charlotte,North Carolina,United States,48
Fib N9 - Prague Powder,Panama City,Florida,United States,46
Bread Crumbs - Panko,Tucson,Arizona,United States,19
Bandage - Fexible 1x3,Pittsburgh,Pennsylvania,United States,84
Chicken - Tenderloin,Monticello,Minnesota,United States,2
Extract - Lemon,Nashville,Tennessee,United States,52
Wild Boar - Tenderloin,Sterling,Virginia,United States,75
Pate Pans Yellow,Honolulu,Hawaii,United States,25
"Beef - Ox Tongue, Pickled",Flint,Michigan,United States,82
Sauce - Hp,Philadelphia,Pennsylvania,United States,61
Nut - Macadamia,Reston,Virginia,United States,3
"Placemat - Scallop, White",Dallas,Texas,United States,8
Cornish Hen,Oklahoma City,Oklahoma,United States,92
Cheese - Oka,Fresno,California,United States,68
Muffin - Banana Nut Individual,Paterson,New Jersey,United States,92
Ice Cream - Fudge Bars,Camden,New Jersey,United States,70
Wine - Chateau Bonnet,Sandy,Utah,United States,54
"Vermacelli - Sprinkles, Assorted",Bridgeport,Connecticut,United States,96
Ecolab - Lime - A - Way 4/4 L,Modesto,California,United States,96
Beef - Kobe Striploin,Johnson City,Tennessee,United States,41
Beef - Ground Lean Fresh,Manchester,New Hampshire,United States,62
Cookie Dough - Chunky,Danbury,Connecticut,United States,62
Cranberries - Dry,Shawnee Mission,Kansas,United States,100
Beer - Paulaner Hefeweisse,Delray Beach,Florida,United States,91
"Juice - Grape, White",Brooklyn,New York,United States,45
Table Cloth 72x144 White,Tuscaloosa,Alabama,United States,6
"Juice - Cranberry, 341 Ml",Billings,Montana,United States,49
Longos - Grilled Veg Sandwiches,Long Beach,California,United States,81
"Pail - 4l White, With Handle",Greenville,South Carolina,United States,66
"Tomatoes - Vine Ripe, Red",Indianapolis,Indiana,United States,58
Kiwi Gold Zespri,Palo Alto,California,United States,45
Tart - Pecan Butter Squares,Chicago,Illinois,United States,97
Lettuce - Curly Endive,Tyler,Texas,United States,24
Squid - Tubes / Tenticles 10/20,Duluth,Minnesota,United States,73
Chinese Foods - Chicken Wing,Grand Rapids,Michigan,United States,3
"Juice - Grape, White",Canton,Ohio,United States,26
Table Cloth 81x81 White,Jacksonville,Florida,United States,67
Sauce - Salsa,Migrate,Kentucky,United States,8
"Yogurt - Banana, 175 Gr",Saint Petersburg,Florida,United States,17
Energy Drink - Franks Pineapple,Saint Louis,Missouri,United States,15
Beer - Blue,Sacramento,California,United States,66
Puree - Strawberry,Charlotte,North Carolina,United States,58
"Bread - Rolls, Rye",Garland,Texas,United States,67
Oregano - Fresh,Fresno,California,United States,92
Lamb - Ground,Fort Pierce,Florida,United States,78
Chickhen - Chicken Phyllo,Wichita,Kansas,United States,21
Wine - Muscadet Sur Lie,Fredericksburg,Virginia,United States,58
Nantucket - 518ml,Lexington,Kentucky,United States,77
Compound - Orange,Los Angeles,California,United States,89
Star Fruit,Henderson,Nevada,United States,53
Puree - Pear,Tallahassee,Florida,United States,8
Chef Hat 25cm,Saint Louis,Missouri,United States,43
Milk - 2%,Arlington,Virginia,United States,28
"Turnip - White, Organic",Chandler,Arizona,United States,53
Beer - Steamwhistle,Jefferson City,Missouri,United States,73
Pop Shoppe Cream Soda,Harrisburg,Pennsylvania,United States,23
Soup Bowl Clear 8oz92008,San Jose,California,United States,98
Wine - Niagara Peninsula Vqa,San Diego,California,United States,65
"Chicken - Diced, Cooked",Boulder,Colorado,United States,36
Vodka - Moskovskaya,Little Rock,Arkansas,United States,100
Bacardi Mojito,Albany,New York,United States,80
Plums - Red,Houston,Texas,United States,92
Sausage - Andouille,Amarillo,Texas,United States,39
Macaroons - Two Bite Choc,Denver,Colorado,United States,40
Island Oasis - Raspberry,Evansville,Indiana,United States,26
"Wine - Red, Pinot Noir, Chateau",San Bernardino,California,United States,41
"Bread - Roll, Canadian Dinner",Reno,Nevada,United States,36
Ecolab - Medallion,Denver,Colorado,United States,2
V8 Splash Strawberry Banana,Memphis,Tennessee,United States,37
Soupcontfoam16oz 116con,Hartford,Connecticut,United States,56
Dc Hikiage Hira Huba,Louisville,Kentucky,United States,62
Coffee - Flavoured,Amarillo,Texas,United States,77
Lid - 16 Oz And 32 Oz,Davenport,Iowa,United States,3
"Mushroom - Chantrelle, Fresh",Pasadena,California,United States,52
Steampan Lid,Lafayette,Louisiana,United States,81
"Cookies - Oreo, 4 Pack",Kansas City,Missouri,United States,18
Oil - Olive Bertolli,Shreveport,Louisiana,United States,23
Savory,Atlanta,Georgia,United States,81
Cheese - Asiago,Saint Louis,Missouri,United States,36
Tuna - Bluefin,El Paso,Texas,United States,57
Chocolate - Sugar Free Semi Choc,Maple Plain,Minnesota,United States,88
White Fish - Filets,Tucson,Arizona,United States,73
"Fish - Artic Char, Cold Smoked",Columbia,Missouri,United States,5
Cheese - St. Andre,Cincinnati,Ohio,United States,22
Parsley - Fresh,Washington,District of Columbia,United States,19
Sour Puss Raspberry,White Plains,New York,United States,27
Basil - Pesto Sauce,Buffalo,New York,United States,48
"Octopus - Baby, Cleaned",Miami,Florida,United States,15
Soup Knorr Chili With Beans,Modesto,California,United States,96
Chocolate Eclairs,Pittsburgh,Pennsylvania,United States,50
Salt And Pepper Mix - Black,Southfield,Michigan,United States,90
Cafe Royale,Saint Petersburg,Florida,United States,64
Cheese - Parmesan Cubes,New York City,New York,United States,88
Chicken Giblets,New Haven,Connecticut,United States,76
Soup Campbells Mexicali Tortilla,Springfield,Virginia,United States,6
Parsley - Fresh,Miami,Florida,United States,65
Oil - Avocado,Louisville,Kentucky,United States,11
Lidsoupcont Rp12dn,Tampa,Florida,United States,21
Mussels - Cultivated,Washington,District of Columbia,United States,62
Pastry - Raisin Muffin - Mini,Dayton,Ohio,United States,90
Sausage - Meat,Raleigh,North Carolina,United States,44
Beef - Top Sirloin,Springfield,Massachusetts,United States,74
"Turkey - Breast, Bone - In",Washington,District of Columbia,United States,86
"Mushroom - Chantrelle, Fresh",Irving,Texas,United States,20
Plaintain,Tacoma,Washington,United States,17
"Wine - White, Gewurtzraminer",Hayward,California,United States,22
Lamb - Shoulder,Baltimore,Maryland,United States,37
Crackers Cheez It,Rochester,New York,United States,79
Salt And Pepper Mix - White,Gainesville,Florida,United States,4
Soup - Campbells Beef Strogonoff,San Diego,California,United States,85
Cheese - Gouda Smoked,Kansas City,Missouri,United States,41
"Mushroom - Shitake, Dry",Atlanta,Georgia,United States,24
"Cheese - Cheddar, Medium",Reading,Pennsylvania,United States,86
Tart - Butter Plain Squares,Vienna,Virginia,United States,52
Flower - Daisies,Atlanta,Georgia,United States,88
Energy Drink - Franks Pineapple,Baton Rouge,Louisiana,United States,82
Rice - Jasmine Sented,Boise,Idaho,United States,96
Pork Loin Bine - In Frenched,Washington,District of Columbia,United States,77
Shrimp - 150 - 250,Kansas City,Missouri,United States,87
"Oil - Food, Lacquer Spray",High Point,North Carolina,United States,80
Beans - French,Birmingham,Alabama,United States,6
Veal - Sweetbread,Abilene,Texas,United States,46
Marjoram - Fresh,Young America,Minnesota,United States,79
Bread - Assorted Rolls,Seattle,Washington,United States,51
Cheese - Grana Padano,Saginaw,Michigan,United States,71
Hummus - Spread,Washington,District of Columbia,United States,16
"Soup - Campbells, Classic Chix",Milwaukee,Wisconsin,United States,23
Cake - Lemon Chiffon,Oceanside,California,United States,29
Pastry - French Mini Assorted,Los Angeles,California,United States,84
Fib N9 - Prague Powder,Little Rock,Arkansas,United States,49
Pop Shoppe Cream Soda,Pocatello,Idaho,United States,35
Tea - Orange Pekoe,Hampton,Virginia,United States,33
Shark - Loin,Metairie,Louisiana,United States,67
Shortbread - Cookie Crumbs,Rochester,New York,United States,11
Wooden Mop Handle,Corpus Christi,Texas,United States,5
Cucumber - Pickling Ontario,Sioux Falls,South Dakota,United States,35
Island Oasis - Sweet And Sour Mix,Boston,Massachusetts,United States,45
Bread - Multigrain,Bakersfield,California,United States,17
"Lobster - Baby, Boiled",Lincoln,Nebraska,United States,72
Soup - Campbells - Chicken Noodle,Miami,Florida,United States,15
Bonito Flakes - Toku Katsuo,Pasadena,California,United States,92
Bar Special K,Norfolk,Virginia,United States,28
Ginger - Crystalized,Topeka,Kansas,United States,15
"Mushroom - Chanterelle, Dry",Lake Charles,Louisiana,United States,95
Pepperoni Slices,Phoenix,Arizona,United States,92
Tea - Grapefruit Green Tea,Seattle,Washington,United States,17
"Veal - Inside Round / Top, Lean",Kansas City,Missouri,United States,98
Bread - Olive,Glendale,Arizona,United States,88
"Bar Mix - Pina Colada, 355 Ml",Newton,Massachusetts,United States,12
"Cheese - Romano, Grated",Washington,District of Columbia,United States,10
Jam - Raspberry,Dayton,Ohio,United States,38
Gatorade - Orange,Toledo,Ohio,United States,94
Beef Dry Aged Tenderloin Aaa,Austin,Texas,United States,81
Cake - Bande Of Fruit,Milwaukee,Wisconsin,United States,59
Wine - Vidal Icewine Magnotta,Chattanooga,Tennessee,United States,10
Chips Potato Reg 43g,Los Angeles,California,United States,41
Tea - Herbal - 6 Asst,Santa Clara,California,United States,25
Cheese - Parmesan Cubes,Danbury,Connecticut,United States,36
"Rice Pilaf, Dry,package",Topeka,Kansas,United States,75
Easy Off Oven Cleaner,Alexandria,Louisiana,United States,88
"Capon - Breast, Double, Wing On",Philadelphia,Pennsylvania,United States,94
Ice Cream Bar - Hageen Daz To,Gulfport,Mississippi,United States,14
Soup - Campbells Bean Medley,Newark,New Jersey,United States,85
"Brownies - Two Bite, Chocolate",North Little Rock,Arkansas,United States,75
Lamb Leg - Bone - In Nz,Santa Cruz,California,United States,59
Chicken - White Meat With Tender,San Antonio,Texas,United States,45
Pastry - Cherry Danish - Mini,Minneapolis,Minnesota,United States,22
Pepperoni Slices,San Diego,California,United States,98
Spice - Greek 1 Step,Virginia Beach,Virginia,United States,29
Cake - Bande Of Fruit,Orlando,Florida,United States,17
Chocolate - Sugar Free Semi Choc,Pittsburgh,Pennsylvania,United States,57
Puff Pastry - Slab,Canton,Ohio,United States,86
Pastry - Key Limepoppy Seed Tea,El Paso,Texas,United States,20
Bread - Pita,Rockville,Maryland,United States,60
"Brownies - Two Bite, Chocolate",Fort Smith,Arkansas,United States,76
"Crab - Back Fin Meat, Canned",Philadelphia,Pennsylvania,United States,41
Vaccum Bag 10x13,Sacramento,California,United States,33
Wine - Segura Viudas Aria Brut,Dallas,Texas,United States,14
Spice - Greek 1 Step,Philadelphia,Pennsylvania,United States,89
Pasta - Fusili Tri - Coloured,Pomona,California,United States,27
Glucose,Washington,District of Columbia,United States,16
V8 Splash Strawberry Kiwi,Sacramento,California,United States,44
Flower - Leather Leaf Fern,Fort Myers,Florida,United States,98
Snapple Lemon Tea,Philadelphia,Pennsylvania,United States,2
"Pepper - Black, Ground",Tacoma,Washington,United States,96
Spice - Peppercorn Melange,Austin,Texas,United States,45
Lighter - Bbq,Indianapolis,Indiana,United States,32
"Beer - Alexander Kieths, Pale Ale",Dallas,Texas,United States,48
Bacon Strip Precooked,Mobile,Alabama,United States,14
Latex Rubber Gloves Size 9,Bridgeport,Connecticut,United States,29
Arizona - Green Tea,Pittsburgh,Pennsylvania,United States,97
"Lamb - Loin, Trimmed, Boneless",Des Moines,Iowa,United States,64
Roe - White Fish,Denver,Colorado,United States,86
"Soup - Beef, Base Mix",Grand Rapids,Michigan,United States,2
"Bread - Dark Rye, Loaf",Tacoma,Washington,United States,18
Muffin Puck Ww Carrot,Lubbock,Texas,United States,43
Extract - Raspberry,Lansing,Michigan,United States,6
Bread - Hamburger Buns,San Antonio,Texas,United States,92
Vodka - Moskovskaya,Las Vegas,Nevada,United States,21
Transfer Sheets,Dallas,Texas,United States,99
"Sole - Dover, Whole, Fresh",Columbus,Georgia,United States,43
Coffee - Cafe Moreno,San Jose,California,United States,37
Amarula Cream,Peoria,Illinois,United States,6
Black Currants,Virginia Beach,Virginia,United States,45
Scallops - In Shell,New York City,New York,United States,42
Broom - Corn,Tallahassee,Florida,United States,66
Beef - Tenderloin - Aa,Kansas City,Kansas,United States,44
Irish Cream - Butterscotch,Austin,Texas,United States,32
Lamb Shoulder Boneless Nz,San Jose,California,United States,42
Cilantro / Coriander - Fresh,Houston,Texas,United States,56
Sage - Ground,Grand Rapids,Michigan,United States,45
Shichimi Togarashi Peppeers,Pittsburgh,Pennsylvania,United States,27
Onions - Red Pearl,Gastonia,North Carolina,United States,16
Fork - Plastic,Chicago,Illinois,United States,16
Dates,Schaumburg,Illinois,United States,19
Bread - Raisin Walnut Pull,Oklahoma City,Oklahoma,United States,91
Tuna - Salad Premix,Pasadena,California,United States,35
Boogies,Norcross,Georgia,United States,19
Sugar - Fine,Bakersfield,California,United States,86
Puff Pastry - Slab,Washington,District of Columbia,United States,86
Cheese - St. Paulin,Houston,Texas,United States,45
Juice - Apple Cider,Spring,Texas,United States,79
Ham - Procutinni,Philadelphia,Pennsylvania,United States,20
Beets - Mini Golden,El Paso,Texas,United States,54
Wine - Montecillo Rioja Crianza,Santa Ana,California,United States,5
Appetizer - Cheese Bites,Chattanooga,Tennessee,United States,56
Peas Snow,Orlando,Florida,United States,98
"Spoon - Soup, Plastic",Sacramento,California,United States,36
Nantucket - Carrot Orange,Knoxville,Tennessee,United States,26
Juice - Apple 284ml,Rockford,Illinois,United States,70
"Cheese - Brie, Cups 125g",Omaha,Nebraska,United States,47
Muffin Carrot - Individual,Fort Worth,Texas,United States,87
"Lettuce - Romaine, Heart",Fresno,California,United States,43
Beer - Sleemans Honey Brown,Savannah,Georgia,United States,63
Cheese - St. Paulin,Santa Ana,California,United States,50
Cod - Fillets,Huntington,West Virginia,United States,71
Chicken - Whole,Saint Paul,Minnesota,United States,15
Rum - Mount Gay Eclipes,Little Rock,Arkansas,United States,55
Longos - Chicken Wings,Dallas,Texas,United States,45
Foam Cup 6 Oz,Rochester,New York,United States,51
Veal - Liver,Los Angeles,California,United States,17
"Beans - Long, Chinese",West Palm Beach,Florida,United States,82
Lamb - Ground,Philadelphia,Pennsylvania,United States,8
Venison - Racks Frenched,Albany,New York,United States,49
"Potatoes - Yukon Gold, 80 Ct",Saint Petersburg,Florida,United States,43
"Liners - Banana, Paper",Boston,Massachusetts,United States,13
Sage - Fresh,Rochester,New York,United States,94
"Soup - Campbells, Beef Barley",Savannah,Georgia,United States,93
Syrup - Pancake,Charlotte,North Carolina,United States,40
Beer - Paulaner Hefeweisse,Fort Wayne,Indiana,United States,69
Huck White Towels,Oklahoma City,Oklahoma,United States,87
Tea - Green,Columbus,Ohio,United States,10
Couscous,Orlando,Florida,United States,19
Wine - Savigny - Les - Beaune,New Castle,Pennsylvania,United States,89
Magnotta - Bel Paese White,Dallas,Texas,United States,76
Eggplant - Regular,Naples,Florida,United States,14
Soup - Chicken And Wild Rice,Newport Beach,California,United States,62
Cup - 8oz Coffee Perforated,Orange,California,United States,10
"Veal - Insides, Grains",Washington,District of Columbia,United States,71
Bar Bran Honey Nut,Portland,Oregon,United States,8
Pickle - Dill,Phoenix,Arizona,United States,61
Chocolate - Feathers,Wichita Falls,Texas,United States,39
"Trout - Rainbow, Fresh",Salt Lake City,Utah,United States,85
"Fish - Base, Bouillion",Jamaica,New York,United States,95
Beer - Creemore,Huntsville,Alabama,United States,34
Octopus,Cincinnati,Ohio,United States,56
Asparagus - Frozen,Knoxville,Tennessee,United States,49
Bacardi Raspberry,Anchorage,Alaska,United States,86
Soup Bowl Clear 8oz92008,Alpharetta,Georgia,United States,13
Raspberries - Fresh,Jackson,Mississippi,United States,29
Bread - Petit Baguette,Colorado Springs,Colorado,United States,84
"Rosemary - Primerba, Paste",Montpelier,Vermont,United States,8
Lettuce - Red Leaf,Des Moines,Iowa,United States,44
Cup - 8oz Coffee Perforated,Houston,Texas,United States,70
Beef - Tenderloin Tails,Bismarck,North Dakota,United States,37
Chips Potato Swt Chilli Sour,San Jose,California,United States,81
Tea - Camomele,Pittsburgh,Pennsylvania,United States,52
Sauce - Balsamic Viniagrette,Nashville,Tennessee,United States,26
Mcguinness - Blue Curacao,Jackson,Mississippi,United States,10
Veal - Insides Provini,New York City,New York,United States,55
